id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,classifier,intClassifier
1348,31.98,0.25,0.79,135,2016-02-22 13:35:02,noload,3
1349,31.99,0.25,0.68,135,2016-02-22 13:35:04,noload,3
1350,31.99,0.25,0.5,133,2016-02-22 13:35:06,noload,3
1351,31.82,0.25,0.57,134,2016-02-22 13:35:08,noload,3
1352,31.86,0.25,0.79,133,2016-02-22 13:35:10,noload,3
1353,31.91,0.25,0.61,134,2016-02-22 13:35:12,noload,3
1354,31.81,0.25,0.13,134,2016-02-22 13:35:14,noload,3
1355,31.8,0.25,0.92,134,2016-02-22 13:35:16,noload,3
1356,31.83,0.25,0.59,136,2016-02-22 13:35:18,noload,3
1357,31.72,0.25,0.55,135,2016-02-22 13:35:20,noload,3
1358,31.75,0.25,0.74,135,2016-02-22 13:35:22,noload,3
1359,31.83,0.25,0.63,135,2016-02-22 13:35:24,noload,3
1360,31.77,0.25,0.35,135,2016-02-22 13:35:27,noload,3
1361,31.69,0.25,0.57,135,2016-02-22 13:35:29,noload,3
1362,31.76,0.25,0.9,135,2016-02-22 13:35:31,noload,3
1363,31.76,0.25,0.39,135,2016-02-22 13:35:33,noload,3
1364,31.75,0.25,0.33,135,2016-02-22 13:35:35,noload,3
1365,31.73,0.25,0.68,135,2016-02-22 13:35:37,noload,3
1366,31.8,0.25,0.44,135,2016-02-22 13:35:39,noload,3
1367,31.59,0.25,0.44,135,2016-02-22 13:35:41,noload,3
1368,31.7,0.25,0.52,135,2016-02-22 13:35:43,noload,3
1369,31.72,0.25,0.85,135,2016-02-22 13:35:45,noload,3
1370,31.68,0.25,0.09,135,2016-02-22 13:35:47,noload,3
1371,31.74,0.25,0.98,135,2016-02-22 13:35:49,noload,3
1372,31.84,0.25,0.37,135,2016-02-22 13:35:51,noload,3
1373,31.89,0.25,0.52,135,2016-02-22 13:35:53,noload,3
1374,31.88,0.25,0.57,135,2016-02-22 13:35:55,noload,3
1375,31.82,0.25,0.48,135,2016-02-22 13:35:57,noload,3
1376,31.82,0.25,0.66,136,2016-02-22 13:35:59,noload,3
1377,31.83,0.25,0.33,136,2016-02-22 13:36:02,noload,3
1378,31.81,0.25,0.7,135,2016-02-22 13:36:04,noload,3
1379,31.84,0.25,0.72,135,2016-02-22 13:36:06,noload,3
1380,31.79,0.25,0.22,135,2016-02-22 13:36:08,noload,3
1381,31.81,0.25,0.72,135,2016-02-22 13:36:10,noload,3
1382,31.86,0.25,0.26,135,2016-02-22 13:36:12,noload,3
1383,31.85,0.25,0.55,136,2016-02-22 13:36:14,noload,3
1384,31.86,0.25,0.35,136,2016-02-22 13:36:16,noload,3
1385,31.85,0.25,0.52,136,2016-02-22 13:36:18,noload,3
1386,31.85,0.25,0.55,135,2016-02-22 13:36:20,noload,3
1387,31.56,0.25,0.26,135,2016-02-22 13:36:22,noload,3
1388,31.59,0.25,1.12,135,2016-02-22 13:36:24,noload,3
1389,31.58,0.25,0.2,135,2016-02-22 13:36:26,noload,3
1390,31.33,0.25,0.79,135,2016-02-22 13:36:28,noload,3
1391,31.53,0.25,0.46,135,2016-02-22 13:36:30,noload,3
1392,31.49,0.25,0.31,135,2016-02-22 13:36:32,noload,3
1393,31.58,0.25,0.77,136,2016-02-22 13:36:34,noload,3
1394,31.59,0.25,0.46,136,2016-02-22 13:36:37,noload,3
1395,31.69,0.25,0.81,135,2016-02-22 13:36:39,noload,3
1396,31.73,0.25,0.33,135,2016-02-22 13:36:41,noload,3
1397,31.63,0.25,0.61,135,2016-02-22 13:36:43,noload,3
1398,31.68,0.25,0.72,135,2016-02-22 13:36:45,noload,3
1399,31.57,0.25,0.81,135,2016-02-22 13:36:47,noload,3
1400,31.6,0.25,0.24,136,2016-02-22 13:36:49,noload,3
1401,31.43,0.25,0.81,134,2016-02-22 13:36:51,noload,3
1402,31.54,0.25,0.13,136,2016-02-22 13:36:53,noload,3
1403,31.68,0.25,0.68,134,2016-02-22 13:36:55,noload,3
1404,31.76,0.25,0.63,135,2016-02-22 13:36:57,noload,3
1405,31.73,0.25,0.42,135,2016-02-22 13:36:59,noload,3
1406,31.67,0.25,0.44,135,2016-02-22 13:37:01,noload,3
1407,31.63,0.25,0.26,135,2016-02-22 13:37:03,noload,3
1408,31.61,0.38,0.85,135,2016-02-22 13:37:05,noload,3
1409,31.3,0.79,2.73,343,2016-02-22 13:37:07,noload,3
1410,31.28,0.51,2.6,965,2016-02-22 13:37:09,noload,3
1411,31.41,0.49,2.1,1567,2016-02-22 13:37:12,noload,3
1412,31.38,0.49,0.26,1706,2016-02-22 13:37:14,noload,3
1413,31.26,0.48,1.05,1739,2016-02-22 13:37:16,noload,3
1414,31.52,0.48,4.35,1717,2016-02-22 13:37:18,noload,3
1415,31.6,0.48,6.78,1679,2016-02-22 13:37:20,noload,3
1416,31.71,0.48,4.75,1682,2016-02-22 13:37:22,noload,3
1417,31.82,0.48,1.14,1702,2016-02-22 13:37:24,noload,3
1418,31.8,0.48,1.62,1730,2016-02-22 13:37:26,noload,3
1419,31.74,0.48,1.88,1718,2016-02-22 13:37:28,noload,3
1420,31.52,0.48,5.82,1690,2016-02-22 13:37:30,noload,3
1421,31.75,0.48,5.4,1657,2016-02-22 13:37:32,noload,3
1422,31.68,0.48,6.47,1643,2016-02-22 13:37:34,noload,3
1423,31.74,0.48,4.4,1691,2016-02-22 13:37:36,noload,3
1424,31.87,0.48,3.57,1661,2016-02-22 13:37:38,noload,3
1425,31.96,0.48,1.86,1637,2016-02-22 13:37:40,noload,3
1426,31.97,0.48,1.53,1604,2016-02-22 13:37:42,noload,3
1427,31.94,0.48,1.49,1568,2016-02-22 13:37:44,noload,3
1428,31.9,0.48,1.44,1562,2016-02-22 13:37:46,noload,3
1429,32.05,0.23,1.84,1555,2016-02-22 13:37:49,noload,3
1430,32.06,0.12,0.52,1040,2016-02-22 13:37:51,noload,3
1431,31.93,0.24,0.33,499,2016-02-22 13:37:53,noload,3
1432,32.1,0.16,0.59,184,2016-02-22 13:37:55,noload,3
1433,32.14,0.11,0.63,68,2016-02-22 13:37:57,noload,3
1434,32.05,0.1,0.59,19,2016-02-22 13:37:59,noload,3
1435,31.97,0.1,0.33,7,2016-02-22 13:38:01,noload,3
1436,32.03,0.09,0.52,7,2016-02-22 13:38:03,noload,3
1437,32.04,0.09,0.66,7,2016-02-22 13:38:05,noload,3
1438,32.09,0.09,0.79,7,2016-02-22 13:38:07,noload,3
1439,32.1,0.09,0.44,7,2016-02-22 13:38:09,noload,3
1440,32.06,0.09,0.37,7,2016-02-22 13:38:11,noload,3
1441,32.06,0.1,0.46,7,2016-02-22 13:38:13,noload,3
1442,32.1,0.1,0.52,7,2016-02-22 13:38:15,noload,3
1443,32.12,0.09,0.57,7,2016-02-22 13:38:17,noload,3
1444,32.08,0.09,0.72,5,2016-02-22 13:38:19,noload,3
1445,32.02,0.09,0.31,5,2016-02-22 13:38:21,noload,3
1446,32.01,0.09,0.57,7,2016-02-22 13:38:23,noload,3
1447,32.06,0.09,0.48,7,2016-02-22 13:38:25,noload,3
1448,32.04,0.09,0.39,5,2016-02-22 13:38:27,noload,3
1449,32.03,0.09,0.37,5,2016-02-22 13:38:30,noload,3
1450,31.98,0.09,0.35,7,2016-02-22 13:38:32,noload,3
1451,31.88,0.09,0.39,7,2016-02-22 13:38:34,noload,3
1452,31.92,0.09,0.57,5,2016-02-22 13:38:36,noload,3
1453,32.02,0.1,0.2,5,2016-02-22 13:38:38,noload,3
1454,31.95,0.09,0.26,7,2016-02-22 13:38:40,noload,3
1455,31.8,0.09,0.37,5,2016-02-22 13:38:42,noload,3
1456,31.79,0.09,0.59,5,2016-02-22 13:38:44,noload,3
1457,31.86,0.1,0.68,5,2016-02-22 13:39:04,noload,3
1458,31.86,0.09,0.28,5,2016-02-22 13:39:07,noload,3
1459,31.82,0.09,0.48,7,2016-02-22 13:39:09,noload,3
1460,31.84,0.09,0.42,5,2016-02-22 13:39:11,noload,3
1461,31.88,0.09,0.22,5,2016-02-22 13:39:13,noload,3
1462,31.86,0.09,0.59,7,2016-02-22 13:39:15,noload,3
1463,31.53,0.09,0.79,7,2016-02-22 13:39:35,noload,3
1464,31.58,0.09,0.5,5,2016-02-22 13:39:37,noload,3
1465,31.68,0.09,0.66,7,2016-02-22 13:39:39,noload,3
1466,31.73,0.09,0.57,5,2016-02-22 13:39:42,noload,3
1467,31.74,0.09,0.39,5,2016-02-22 13:39:44,noload,3
1468,31.73,0.09,0.46,7,2016-02-22 13:39:46,noload,3
1469,31.75,0.1,0.79,5,2016-02-22 13:39:48,noload,3
1470,31.73,0.09,0.28,5,2016-02-22 13:39:50,noload,3
1471,31.72,0.09,0.44,5,2016-02-22 13:39:52,noload,3
1472,31.71,0.09,0.63,5,2016-02-22 13:39:54,noload,3
1473,31.69,0.09,0.42,5,2016-02-22 13:39:56,noload,3
1474,31.63,0.1,0.46,5,2016-02-22 13:39:58,noload,3
1475,31.6,0.09,0.35,5,2016-02-22 13:40:00,noload,3
1476,31.67,0.09,0.35,5,2016-02-22 13:40:02,noload,3
1477,31.64,0.09,0.74,7,2016-02-22 13:40:04,noload,3
1478,31.61,0.09,0.37,5,2016-02-22 13:40:06,noload,3
1479,31.62,0.09,0.74,5,2016-02-22 13:40:08,noload,3
1480,31.6,0.1,0.44,5,2016-02-22 13:40:10,noload,3
1481,31.55,0.09,0.46,5,2016-02-22 13:40:12,noload,3
1482,31.62,0.09,0.57,5,2016-02-22 13:40:14,noload,3
1483,31.57,0.09,0.39,5,2016-02-22 13:40:16,noload,3
1484,31.47,0.09,0.52,5,2016-02-22 13:40:18,noload,3
1485,31.33,0.09,0.44,5,2016-02-22 13:40:20,noload,3
1486,31.4,0.09,0.37,5,2016-02-22 13:40:22,noload,3
1487,31.45,0.09,0.7,5,2016-02-22 13:40:24,noload,3
1488,31.47,0.09,0.68,5,2016-02-22 13:40:27,noload,3
1489,31.52,0.1,0.72,5,2016-02-22 13:40:29,noload,3
1490,31.54,0.09,0.46,5,2016-02-22 13:40:31,noload,3
1491,31.55,0.09,0.44,7,2016-02-22 13:40:33,noload,3
1492,31.48,0.09,0.72,5,2016-02-22 13:40:35,noload,3
1493,31.49,0.09,0.59,5,2016-02-22 13:40:37,noload,3
1494,31.55,0.09,0.72,5,2016-02-22 13:40:39,noload,3
1495,31.52,0.09,0.5,5,2016-02-22 13:40:41,noload,3
1496,31.51,0.1,0.37,5,2016-02-22 13:40:43,noload,3
1497,31.54,0.09,0.77,5,2016-02-22 13:40:45,noload,3
1498,31.51,0.09,0.59,5,2016-02-22 13:40:47,noload,3
1499,31.54,0.1,0.88,5,2016-02-22 13:40:49,noload,3
1500,31.49,0.09,0.46,5,2016-02-22 13:40:51,noload,3
1501,31.36,0.1,0.44,5,2016-02-22 13:40:53,noload,3
1502,31.42,0.09,0.63,5,2016-02-22 13:40:55,noload,3
1503,31.48,0.09,0.5,5,2016-02-22 13:40:57,noload,3
1504,31.51,0.09,0.39,5,2016-02-22 13:40:59,noload,3
1505,31.52,0.09,0.5,5,2016-02-22 13:41:01,noload,3
1506,31.55,0.09,0.15,5,2016-02-22 13:41:03,noload,3
1507,31.54,0.09,0.44,5,2016-02-22 13:41:05,noload,3
1508,31.45,0.09,0.39,4,2016-02-22 13:41:07,noload,3
1509,31.45,0.09,0.61,1,2016-02-22 13:41:09,noload,3
1510,31.43,0.09,0.35,1,2016-02-22 13:41:11,noload,3
1511,31.43,0.08,0.46,2,2016-02-22 13:41:14,noload,3
1512,31.52,0.09,0.48,2,2016-02-22 13:41:16,noload,3
1513,31.54,0.09,0.46,2,2016-02-22 13:41:18,noload,3
1514,31.5,0.09,0.48,2,2016-02-22 13:41:20,noload,3
1515,31.58,0.09,0.22,2,2016-02-22 13:41:22,noload,3
1516,31.55,0.07,0.52,2,2016-02-22 13:41:24,noload,3
1517,31.53,0.07,0.07,1,2016-02-22 13:41:26,noload,3
1518,31.4,0.07,0.02,0,2016-02-22 13:41:28,noload,3
1519,31.49,0.07,0.42,0,2016-02-22 13:41:30,noload,3
1520,31.54,0.07,0.37,1,2016-02-22 13:41:32,noload,3
1521,31.43,0.08,0.2,1,2016-02-22 13:41:34,noload,3
1522,31.34,0.08,0.24,1,2016-02-22 13:41:36,noload,3
1523,31.48,0.07,0.15,1,2016-02-22 13:41:38,noload,3
1524,31.48,0.07,0.61,1,2016-02-22 13:41:40,noload,3
1525,31.42,0.08,0.26,0,2016-02-22 13:41:42,noload,3
1526,31.26,0.09,0.7,0,2016-02-22 13:41:44,noload,3
1527,31.31,0.09,0.31,1,2016-02-22 13:41:46,noload,3
1528,31.34,0.08,0.68,2,2016-02-22 13:41:48,noload,3
1529,31.19,0.09,0.5,2,2016-02-22 13:41:50,noload,3
1530,31.1,0.09,0.44,2,2016-02-22 13:41:52,noload,3
1531,31.15,0.08,0.66,2,2016-02-22 13:41:54,noload,3
1532,31.27,0.09,0.42,4,2016-02-22 13:41:56,noload,3
1533,31.22,0.09,0.66,2,2016-02-22 13:41:58,noload,3
1534,31.24,0.09,0.61,2,2016-02-22 13:42:00,noload,3
1535,31.3,0.09,0.39,2,2016-02-22 13:42:03,noload,3
1536,31.28,0.12,0.39,1,2016-02-22 13:42:05,noload,3
1537,31.34,0.12,0.68,1,2016-02-22 13:42:07,noload,3
1538,31.41,0.11,0.61,1,2016-02-22 13:42:09,noload,3
1539,31.37,0.09,0.52,2,2016-02-22 13:42:11,noload,3
1540,31.28,0.09,0.48,2,2016-02-22 13:42:13,noload,3
1541,31.13,0.09,0.7,5,2016-02-22 13:42:15,noload,3
1542,30.96,0.09,0.48,4,2016-02-22 13:42:17,noload,3
1543,31.21,0.09,0.63,2,2016-02-22 13:42:19,noload,3
1544,31.18,0.09,0.55,2,2016-02-22 13:42:21,noload,3
1545,31.13,0.09,0.39,2,2016-02-22 13:42:23,noload,3
1546,31.02,0.09,0.63,2,2016-02-22 13:42:25,noload,3
1547,30.98,0.08,0.5,1,2016-02-22 13:42:27,noload,3
1548,31.09,0.09,0.61,2,2016-02-22 13:42:29,noload,3
1549,31.11,0.09,0.42,2,2016-02-22 13:42:31,noload,3
1550,31.18,0.09,0.39,2,2016-02-22 13:42:33,noload,3
1551,31.16,0.09,0.7,2,2016-02-22 13:42:35,noload,3
1552,31.15,0.09,0.46,2,2016-02-22 13:42:37,noload,3
1553,31.16,0.09,0.44,4,2016-02-22 13:42:39,noload,3
1554,31.2,0.09,0.33,4,2016-02-22 13:42:41,noload,3
1555,31.1,0.09,0.55,2,2016-02-22 13:42:43,noload,3
1556,31,0.09,0.5,2,2016-02-22 13:42:45,noload,3
1557,31.03,0.09,0.5,2,2016-02-22 13:42:48,noload,3
1558,30.98,0.09,0.48,2,2016-02-22 13:42:50,noload,3
1559,30.92,0.09,0.59,2,2016-02-22 13:42:52,noload,3
1560,30.91,0.09,0.35,2,2016-02-22 13:42:54,noload,3
1561,30.93,0.09,0.42,2,2016-02-22 13:42:56,noload,3
1562,30.98,0.09,0.66,4,2016-02-22 13:42:58,noload,3
1563,30.98,0.09,0.61,4,2016-02-22 13:43:00,noload,3
1564,31.05,0.09,0.66,2,2016-02-22 13:43:02,noload,3
1565,31.01,0.09,0.55,4,2016-02-22 13:43:04,noload,3
1566,30.97,0.09,0.57,4,2016-02-22 13:43:06,noload,3
1567,27.95,0,0.81,0,2016-02-22 14:01:54,noload,3
1568,27.9,0,0.2,0,2016-02-22 14:01:56,noload,3
1569,27.94,0.01,0.44,0,2016-02-22 14:01:58,noload,3
1570,27.93,0,0.44,0,2016-02-22 14:02:00,noload,3
1571,27.91,0,0.85,0,2016-02-22 14:02:02,noload,3
1572,27.9,0,1.01,0,2016-02-22 14:02:04,noload,3
1573,27.86,0,0.96,0,2016-02-22 14:02:25,noload,3
1574,27.85,0,0.59,0,2016-02-22 14:02:27,noload,3
1575,27.82,0,0.28,0,2016-02-22 14:02:29,noload,3
1576,27.87,0.01,0.61,0,2016-02-22 14:02:31,noload,3
1577,27.86,0.03,0.94,0,2016-02-22 14:02:33,noload,3
1578,27.84,0.28,0.68,22,2016-02-22 14:02:35,noload,3
1579,27.91,0.49,1.44,157,2016-02-22 14:02:37,noload,3
1580,27.93,0.51,2.21,436,2016-02-22 14:02:39,noload,3
1581,27.92,0.52,0.9,718,2016-02-22 14:02:41,noload,3
1582,27.84,0.55,0.81,962,2016-02-22 14:02:43,noload,3
1583,27.77,0.5,4.86,1208,2016-02-22 14:02:45,noload,3
1584,27.86,0.49,1.47,1382,2016-02-22 14:02:47,noload,3
1585,27.87,0.49,2.71,1432,2016-02-22 14:02:49,noload,3
1586,27.85,0.49,0.9,1420,2016-02-22 14:02:51,noload,3
1587,27.81,0.49,6.8,1411,2016-02-22 14:02:53,noload,3
1588,27.85,0.49,1.58,1430,2016-02-22 14:02:55,noload,3
1589,27.94,0.49,3.48,1441,2016-02-22 14:02:57,noload,3
1590,27.91,0.49,1.03,1419,2016-02-22 14:02:59,noload,3
1591,27.92,0.49,3.61,1431,2016-02-22 14:03:02,noload,3
1592,27.91,0.49,0.98,1442,2016-02-22 14:03:04,noload,3
1593,27.87,0.49,3.22,1408,2016-02-22 14:03:06,noload,3
1594,27.92,0.49,2.12,1340,2016-02-22 14:03:08,noload,3
1595,27.99,0.49,2.65,1328,2016-02-22 14:03:10,noload,3
1596,27.98,0.49,1.53,1354,2016-02-22 14:03:12,noload,3
1597,27.9,0.49,1.64,1355,2016-02-22 14:03:14,noload,3
1598,28.02,0.49,4.33,1364,2016-02-22 14:03:16,noload,3
1599,28.11,0.49,0.35,1375,2016-02-22 14:03:18,noload,3
1600,28.06,0.49,4,1369,2016-02-22 14:03:20,noload,3
1601,28.08,0.49,0.55,1355,2016-02-22 14:03:22,noload,3
1602,28.07,0.52,1.95,1349,2016-02-22 14:03:24,noload,3
1603,28.13,0.64,1.53,1336,2016-02-22 14:03:26,noload,3
1604,28.18,0.64,2.56,1301,2016-02-22 14:03:28,noload,3
1605,28.15,0.64,1.49,1285,2016-02-22 14:03:30,noload,3
1606,28.08,0.63,2.65,1291,2016-02-22 14:03:32,noload,3
1607,28.1,0.64,1.77,1273,2016-02-22 14:03:34,noload,3
1608,28.22,0.64,3.72,1264,2016-02-22 14:03:36,noload,3
1609,28.26,0.64,3.26,1246,2016-02-22 14:03:39,noload,3
1610,28.24,0.64,2.38,1246,2016-02-22 14:03:41,noload,3
1611,28.31,0.63,2.76,1231,2016-02-22 14:03:43,noload,3
1612,28.36,0.64,1.66,1219,2016-02-22 14:03:45,noload,3
1613,28.39,0.6,2.76,1225,2016-02-22 14:03:47,noload,3
1614,28.45,0.5,1.97,1243,2016-02-22 14:03:49,noload,3
1615,28.34,0.48,0.66,1267,2016-02-22 14:03:51,noload,3
1616,28.32,0.48,0.44,1270,2016-02-22 14:03:53,noload,3
1617,28.37,0.48,5.05,1255,2016-02-22 14:03:55,noload,3
1618,28.44,0.48,3.15,1222,2016-02-22 14:03:57,noload,3
1619,28.42,0.48,3.76,1210,2016-02-22 14:03:59,noload,3
1620,28.41,0.58,1.86,1231,2016-02-22 14:04:01,noload,3
1621,28.5,0.5,1.97,1409,2016-02-22 14:04:03,noload,3
1622,28.52,0.5,1.88,1616,2016-02-22 14:04:05,noload,3
1623,28.56,0.55,1.82,1720,2016-02-22 14:04:07,noload,3
1624,28.57,0.69,1.58,1804,2016-02-22 14:04:09,noload,3
1625,28.56,0.73,5.84,1921,2016-02-22 14:04:11,noload,3
1626,28.63,0.72,4.18,1928,2016-02-22 14:04:13,noload,3
1627,28.61,0.68,5.36,1826,2016-02-22 14:04:15,noload,3
1628,28.59,0.65,2.56,1718,2016-02-22 14:04:18,noload,3
1629,28.59,0.58,2.32,1625,2016-02-22 14:04:20,noload,3
1630,28.64,0.59,3.98,1631,2016-02-22 14:04:22,noload,3
1631,28.69,0.52,0.92,1592,2016-02-22 14:04:24,noload,3
1632,28.83,0.49,1.25,1595,2016-02-22 14:04:26,noload,3
1633,28.83,0.48,5.47,1580,2016-02-22 14:04:28,noload,3
1634,28.78,0.48,2.95,1597,2016-02-22 14:04:30,noload,3
1635,28.82,0.07,0.37,1451,2016-02-22 14:04:32,noload,3
1636,28.71,0,0.28,949,2016-02-22 14:04:34,noload,3
1637,28.89,0,0.09,329,2016-02-22 14:04:36,noload,3
1638,28.92,0,0.39,31,2016-02-22 14:04:38,noload,3
1639,28.93,0,0.22,0,2016-02-22 14:04:40,norpm,0
1640,28.94,0,0.39,0,2016-02-22 14:04:42,norpm,0
1641,28.88,0,0.22,0,2016-02-22 14:04:44,norpm,0
1642,28.79,0,0.37,0,2016-02-22 14:04:46,norpm,0
1643,28.91,0,0.24,0,2016-02-22 14:04:48,norpm,0
1644,28.97,0,0.35,0,2016-02-22 14:04:50,norpm,0
1645,28.98,0,0.13,0,2016-02-22 14:04:52,norpm,0
1646,28.9,0,0.37,0,2016-02-22 14:04:54,norpm,0
1647,28.83,0,0.22,0,2016-02-22 14:04:56,norpm,0
1648,28.96,0,0.31,0,2016-02-22 14:04:58,norpm,0
1649,28.92,0,0.22,0,2016-02-22 14:05:00,norpm,0
1650,28.8,0,0.22,0,2016-02-22 14:05:02,norpm,0
1651,28.85,0,0.33,0,2016-02-22 14:05:04,norpm,0
1652,28.85,0,0.24,0,2016-02-22 14:05:06,norpm,0
1653,28.79,0,0.33,0,2016-02-22 14:05:08,norpm,0
1654,28.82,0,0.11,0,2016-02-22 14:05:10,norpm,0
1655,28.79,0,0.44,0,2016-02-22 14:05:13,norpm,0
1656,28.86,0,0.22,0,2016-02-22 14:05:15,norpm,0
1657,28.89,0,0.35,0,2016-02-22 14:05:17,norpm,0
1658,28.87,0,0.13,0,2016-02-22 14:05:19,norpm,0
1659,28.85,0,0.39,0,2016-02-22 14:05:21,norpm,0
1660,28.85,0,0.2,0,2016-02-22 14:05:23,norpm,0
1661,28.9,0,0.35,0,2016-02-22 14:05:25,norpm,0
1662,28.85,0,0.15,0,2016-02-22 14:05:27,norpm,0
1663,28.78,0,0.31,0,2016-02-22 14:05:29,norpm,0
1664,28.76,0,0.31,0,2016-02-22 14:05:31,norpm,0
1665,28.78,0,0.31,0,2016-02-22 14:05:33,norpm,0
1666,28.67,0,0.26,0,2016-02-22 14:05:35,norpm,0
1667,28.7,0,0.26,0,2016-02-22 14:05:37,norpm,0
1668,28.71,0,0.15,0,2016-02-22 14:05:39,norpm,0
1669,28.69,0,0.33,0,2016-02-22 14:05:41,norpm,0
1670,28.72,0,0.2,0,2016-02-22 14:05:43,norpm,0
1671,28.8,0,0.35,0,2016-02-22 14:05:45,norpm,0
1672,28.81,0,0.13,5,2016-02-22 14:05:47,norpm,0
1673,28.69,0,0.39,7,2016-02-22 14:05:49,norpm,0
1674,28.63,0,0.22,5,2016-02-22 14:05:51,norpm,0
1675,28.68,0,0.35,0,2016-02-22 14:05:53,norpm,0
1676,28.74,0,0.15,0,2016-02-22 14:05:55,norpm,0
1677,28.71,0,0.26,0,2016-02-22 14:05:57,norpm,0
1678,28.68,0,0.28,0,2016-02-22 14:05:59,norpm,0
1679,28.67,0,0.11,0,2016-02-22 14:06:01,norpm,0
1680,28.67,0,0.13,0,2016-02-22 14:06:03,norpm,0
1681,28.73,0,0.31,0,2016-02-22 14:06:05,norpm,0
1682,28.77,0,0.22,0,2016-02-22 14:06:07,norpm,0
1683,28.77,0,0.28,0,2016-02-22 14:06:09,norpm,0
1684,28.75,0,0.15,0,2016-02-22 14:06:11,norpm,0
1685,28.67,0,0.28,0,2016-02-22 14:06:13,norpm,0
1686,28.7,0,0.15,0,2016-02-22 14:06:16,norpm,0
1687,28.69,0,0.2,0,2016-02-22 14:06:18,norpm,0
1688,28.7,0,0.2,0,2016-02-22 14:06:20,norpm,0
1689,28.77,0,0.22,0,2016-02-22 14:06:22,norpm,0
1690,28.73,0,0.28,0,2016-02-22 14:06:24,norpm,0
1691,28.66,0,0.33,0,2016-02-22 14:06:26,norpm,0
1692,28.65,0,0.17,0,2016-02-22 14:06:28,norpm,0
1693,28.69,0,0.26,0,2016-02-22 14:06:30,norpm,0
1694,28.73,0,0.28,0,2016-02-22 14:06:32,norpm,0
1695,28.69,0,0.31,0,2016-02-22 14:06:34,norpm,0
1696,28.7,0,0.24,0,2016-02-22 14:06:36,norpm,0
1697,28.69,0,0.2,0,2016-02-22 14:06:38,norpm,0
1698,28.68,0,0.35,0,2016-02-22 14:06:40,norpm,0
1699,28.67,0,0.22,0,2016-02-22 14:06:42,norpm,0
1700,28.75,0,0.31,0,2016-02-22 14:06:44,norpm,0
1701,28.76,0,0.13,0,2016-02-22 14:06:46,norpm,0
1702,28.69,0,0.39,0,2016-02-22 14:06:48,norpm,0
1703,28.73,0,0.2,0,2016-02-22 14:06:50,norpm,0
1704,28.73,0,0.42,0,2016-02-22 14:06:52,norpm,0
1705,28.73,0,0.15,0,2016-02-22 14:06:54,norpm,0
1706,28.69,0,0.33,0,2016-02-22 14:06:56,norpm,0
1707,28.69,0,0.24,0,2016-02-22 14:06:58,norpm,0
1708,28.65,0,0.35,0,2016-02-22 14:07:00,norpm,0
1709,28.62,0,0.2,0,2016-02-22 14:07:02,norpm,0
1710,28.65,0,0.28,0,2016-02-22 14:07:04,norpm,0
1711,28.66,0,0.24,0,2016-02-22 14:07:06,norpm,0
1712,28.66,0,0.35,0,2016-02-22 14:07:08,norpm,0
1713,28.68,0,0.17,0,2016-02-22 14:07:10,norpm,0
1714,28.63,0,0.24,0,2016-02-22 14:07:12,norpm,0
1715,28.64,0,0.31,0,2016-02-22 14:07:14,norpm,0
1716,28.64,0,0.24,0,2016-02-22 14:07:17,norpm,0
1717,28.61,0,0.31,0,2016-02-22 14:07:19,norpm,0
1718,28.51,0,0.13,0,2016-02-22 14:07:21,norpm,0
1719,28.55,0,0.37,0,2016-02-22 14:07:23,norpm,0
1720,28.5,0,0.2,0,2016-02-22 14:07:25,norpm,0
1721,28.53,0,0.39,0,2016-02-22 14:07:27,norpm,0
1722,28.58,0,0.15,0,2016-02-22 14:07:29,norpm,0
1723,28.53,0,0.35,0,2016-02-22 14:07:31,norpm,0
1724,28.63,0,0.22,0,2016-02-22 14:07:33,norpm,0
1725,28.66,0,0.31,0,2016-02-22 14:07:35,norpm,0
1726,28.67,0,0.24,0,2016-02-22 14:07:37,norpm,0
1727,28.61,0,0.13,0,2016-02-22 14:07:39,norpm,0
1728,28.58,0,0.24,0,2016-02-22 14:07:41,norpm,0
1729,28.63,0,0.33,0,2016-02-22 14:07:43,norpm,0
1730,28.67,0,0.28,0,2016-02-22 14:07:45,norpm,0
1731,28.73,0,0.13,0,2016-02-22 14:07:47,norpm,0
1732,28.56,0,0.39,0,2016-02-22 14:07:49,norpm,0
1733,28.59,0,0.17,0,2016-02-22 14:07:51,norpm,0
1734,28.67,0,0.35,0,2016-02-22 14:07:53,norpm,0
1735,28.7,0,0.22,0,2016-02-22 14:07:55,norpm,0
1736,28.67,0,0.17,0,2016-02-22 14:07:57,norpm,0
1737,28.59,0,0.37,0,2016-02-22 14:07:59,norpm,0
1738,28.57,0,0.15,0,2016-02-22 14:08:01,norpm,0
1739,28.63,0,0.39,0,2016-02-22 14:08:03,norpm,0
1740,28.63,0,0.24,0,2016-02-22 14:08:05,norpm,0
1741,28.6,0,0.2,0,2016-02-22 14:08:07,norpm,0
1742,28.57,0,0.37,0,2016-02-22 14:08:09,norpm,0
1743,28.53,0,0.15,0,2016-02-22 14:08:11,norpm,0
1744,28.52,0,0.37,0,2016-02-22 14:08:13,norpm,0
1745,28.47,0,0.24,0,2016-02-22 14:08:15,norpm,0
1746,28.38,0,0.11,0,2016-02-22 14:08:17,norpm,0
1747,28.41,0,0.44,0,2016-02-22 14:08:19,norpm,0
